NDBI,MVI,MI,AVVVH,VV,VH,MVHVV,GEMI,Wetness,SR38,B8A,BNDVI,CARrededge,REDVI,CVI,S2WI,WRIyou,B11,EMBI,SIPI,S2REP,MNSI,C3I3,NDTI,PSRI,SR45,GRAY,EXG,NDWIt2,BITM,NDYI,NMDI,WI,ARI,NDWIt,B5,BRI,RFDI,DVVVH,DVHVV,MIRBI,SLOPE,SR53,DCNI,CIEX,PWRI,NR3,ASPECT,CI4,NDRI2,ELEVATION,CARI,SVHVV,NPNC,SR24
-0.14351404,4.081081125,4.9794593,-33.23782417,-13.50449521,-19.73332896,266.4886464,0.846140251,0.034123912,0.11684918,0.4091,0.8597547,7.511013,0.1322,6.261314,0.002448398,0.29470834,0.1339,-0.081245922,1.011022,730.2311179,0.190331054,0.011107079,0.30506822,0.015022254,0.47941384,0.144139502,0.2620968,-0.20591965,0.03786958,0.21553399,0.7304048,-1.3214285,7.3425193,-0.48078516,0.07165,18.274065,-0.187401971,0.684349571,1.46124151,1.400779983,0.92740995,1.5260915,20.00743018,0.295291017,-0.10830201,0.009357551,180.0,-0.017844023,0.3497397,247,0.210799087,-6.228833755,-0.024147714,0.88209605
-0.080162145,2.639822206,3.2254946,-32.49717233,-13.9941719,-18.50300043,258.9341687,0.715291231,-0.012190574,0.17673343,0.31925,0.8194561,6.1938457,0.08559999,6.087417,-0.039733425,0.18922952,0.15855,0.010520228,1.1122527,726.4879527,0.152200192,0.048053794,0.21984994,0.12348263,0.6588361,0.137294999,0.13752064,-0.27748033,0.052066472,0.28084865,0.700511,5.781606,6.758735,-0.46873552,0.09365,20.828152,-0.138745257,0.75631906,1.322193308,1.460210085,3.5752366,1.6329556,21.9409578,0.302597657,0.005988059,0.03269947,218.99033,0.016444815,0.24340895,394,0.224775162,-4.508828531,0.44920728,0.5218801
-0.18476446,3.601904022,4.1861415,-35.78534787,-16.54846157,-19.2368863,318.3408736,0.906229878,0.028956932,0.09047203,0.4722,0.90547574,14.142341,0.1611,8.757077,-0.029071564,0.2551664,0.15695,0.038036308,1.0237758,731.4798949,0.2169635,0.005004094,0.31201673,0.03406408,0.42240822,0.159128999,0.28173375,-0.33063865,0.033191817,0.29173166,0.71949273,-2.1744187,11.27629,-0.58255607,0.07765,24.64224,-0.075126411,0.860246368,1.162457684,1.284890029,1.1231877,1.8756039,16.61422627,0.293130387,-0.206157,0.004334705,270.0,-0.03091912,0.4300608,284,0.244313423,-2.688424735,0.1809181,0.69207317
-0.12485299,2.924999991,3.6268852,-34.40550322,-15.24121639,-19.16428683,292.0870426,0.826283135,-0.003312556,0.11135427,0.3786,0.9154235,17.061783,0.13014999,7.8798656,-0.030993389,0.16888234,0.16125,0.081944685,1.0593523,727.5779392,0.184497591,0.045913197,0.24734092,0.08054212,0.4149809,0.140796997,0.31926787,-0.38456067,0.034664523,0.4321192,0.71725434,-4.924532,12.186451,-0.5770171,0.09145,31.376034,-0.114024504,0.795292646,1.257398776,1.392750052,3.572188,2.114451,12.45608168,0.29945985,-0.14076735,0.0377396,321.07028,0.025884805,0.438817,321,0.288591588,-3.923070445,0.4147251,0.45191038
-0.14573295,3.628712966,4.6013675,-38.8171982,-18.87036089,-19.94683731,376.4040186,0.851688395,0.026798254,0.09995088,0.4103,0.8838769,10.409558,0.13355002,8.529988,-0.013504366,0.2723926,0.1417,0.008807715,1.0257719,730.0068564,0.189889261,0.013479942,0.30749714,0.035081305,0.4750171,0.145394002,0.21492536,-0.29676023,0.034110555,0.23708206,0.71868736,-2.5999992,10.880771,-0.55372804,0.07305,26.72095,-0.027731945,0.946032727,1.057045884,1.361839968,6.718225,1.7948403,19.44885301,0.294962085,-0.17659572,0.011362929,56.654205,-0.007555394,0.36765376,230,0.213213371,-1.076476419,0.3528265,0.72334296
-0.0731319,2.520514011,3.0388377,-36.4737988,-15.25404865,-21.21975015,323.6871011,0.694906927,-0.016667779,0.18973462,0.3059,0.80833334,5.9195867,0.08775,5.9061594,-0.03587226,0.17940696,0.16085,0.011342538,1.1354188,728.0706545,0.151906702,0.03901902,0.2082629,0.14786251,0.6819572,0.1375345,0.1197249,-0.27680194,0.055232607,0.28318113,0.70035124,3.659721,6.5567384,-0.45862615,0.0981,20.838196,-0.163561288,0.718860898,1.391089712,1.477670002,2.9991007,1.643216,21.72739595,0.304576338,0.013374039,0.025336029,157.95992,0.02860409,0.22344749,399,0.230688958,-5.965701493,0.41139242,0.4985052
-0.1008005,3.141163529,3.64802,-33.80532543,-14.63244605,-19.17287938,280.5461232,0.777089274,0.003362213,0.17422098,0.3526,0.8023998,4.861898,0.097549975,4.0132194,0.004065066,0.2604406,0.1543,-0.045501074,1.013871,726.8232226,0.166506734,0.022743635,0.28556553,0.016833046,0.49739733,0.135526996,0.28840783,-0.16468589,0.048747445,0.22754493,0.67477167,-1.2324326,4.6927824,-0.4300278,0.08645,13.294003,-0.134311185,0.763184588,1.310298996,1.345359945,2.9085684,1.405691,16.04259877,0.301510684,0.01845816,0.017804358,309.5846,0.001134365,0.33203882,340,0.250222494,-4.540433324,0.06898696,0.9
-0.097750984,3.96620689,5.363873,-33.74775132,-13.75682572,-19.9909256,275.0116796,0.755852854,0.026865622,0.14112903,0.3602,0.8198125,4.861285,0.11145,6.208436,-0.008481082,0.28144786,0.11975,-0.102531046,1.0281186,732.0064446,0.163029452,0.004130268,0.29354578,0.03693755,0.64385694,0.128512502,0.16379309,-0.16111849,0.041009937,0.17537314,0.72067326,-2.410257,5.6119223,-0.43413174,0.0643,16.762014,-0.184726378,0.688153515,1.453164124,1.480449964,4.578022,1.3608466,32.76911915,0.295197702,-0.080935724,0.003221214,258.3364,-0.07051633,0.22471908,451,0.158870701,-6.234099876,0.0996016,0.8007246
-0.10174219,3.615060001,5.029665,-37.37261539,-17.36691488,-20.00570051,347.4372978,0.775116353,0.019414863,0.12496354,0.34805,0.8532631,7.0967636,0.11965001,6.4522905,-0.02736683,0.27284536,0.12585,-0.04133797,1.0239987,730.6944454,0.167207405,0.026813002,0.28878653,0.033146698,0.52547526,0.126241002,0.22955522,-0.23686554,0.03543514,0.2242857,0.7175056,-1.8915664,8.1280985,-0.49199766,0.06575,23.70399,-0.070607465,0.868098314,1.151943258,1.461169916,6.480108,1.5344225,23.08219653,0.295379339,-0.1268667,0.021904329,211.22824,-0.014796697,0.33557692,515,0.18215891,-2.638785627,0.15842414,0.7858176
-0.106597774,3.360151334,4.5977626,-37.15001282,-15.72344825,-21.42656457,336.8994791,0.78789693,0.013162363,0.11892963,0.3534,0.86654335,8.319625,0.12155001,6.9568954,-0.050602447,0.25905433,0.1346,0.001691078,1.0298367,729.5634782,0.170465557,0.038616244,0.2764343,0.041018993,0.5039884,0.129225003,0.23529413,-0.28994086,0.034684891,0.24907061,0.716612,-2.3103442,9.30626,-0.5243488,0.06895,26.352146,-0.153515864,0.733829644,1.362714096,1.44392004,2.1684573,1.6416667,20.96472709,0.294909385,-0.13881668,0.031697378,148.76306,-0.000707,0.37415582,406,0.195064001,-5.703116323,0.09968355,0.72661877
-0.05592035,2.365318002,2.2467995,-33.09614403,-12.66692568,-20.42921835,258.7753905,0.574036895,-0.018969321,0.30831644,0.3439,0.67118645,2.8300955,0.058300003,4.601959,-0.04707236,0.13948007,0.1777,-0.076137006,1.4278846,734.3783202,0.147353502,-0.05700943,0.13004766,0.29978946,1.0393574,0.171488,-0.018651336,-0.20000002,0.097380766,0.22088353,0.7570538,0.8638745,2.9327836,-0.3216809,0.1245,9.914752,-0.234537675,0.620039664,1.612800048,1.62654008,8.09757,1.3651315,-166.9892826,0.306216363,0.12532894,-0.02231037,204.46611,-0.13986623,0.02779867,528,0.237877735,-7.762292669,0.6286973,0.4497682
-0.08126757,2.902792811,3.9571242,-35.75984276,-16.04618208,-19.71366068,316.3289888,0.733014055,-0.003600635,0.15002358,0.32335,0.8397223,7.042099,0.08680001,5.8271766,-0.08449811,0.22900364,0.1408,0.011186527,1.0506787,728.5936536,0.146444257,0.002153248,0.24519125,0.060566742,0.5787648,0.123035004,0.22203241,-0.28297633,0.039922717,0.265252,0.7029995,-3.3333342,7.08511,-0.4938992,0.07205,22.283724,-0.102558577,0.813962578,1.228557708,1.473660001,0.0,1.5104822,23.88778974,0.295363993,-0.052130938,0.001653927,0.0,-0.016700177,0.3435655,410,0.188124779,-3.667478602,0.23922737,0.66426855
-0.16615601,4.541274045,5.562121,-41.48177905,-20.1694478,-21.31233125,429.8579526,0.874439135,0.047201509,0.097703844,0.4322,0.92991185,19.76736,0.16860002,8.197826,-0.03256552,0.1696507,0.1265,-0.095745286,1.0455008,733.6137887,0.212980015,0.022061191,0.3211488,0.0693261,0.54844004,0.149451003,0.38079476,-0.21836922,0.032118012,0.458042,0.7481057,-3.1566257,7.560453,-0.50416166,0.0609,17.714275,-0.027551457,0.946374546,1.056664092,1.410300019,0.92740995,1.4604316,28.1575566,0.290784652,-0.2035506,0.018858915,0.0,-0.01249422,0.3211382,212,0.164940537,-1.142883449,0.38016528,0.46407187
-0.1045506,3.123636447,3.7188504,-35.40419724,-13.98840655,-21.41579069,299.5727867,0.761891536,0.004098976,0.16007823,0.33465,0.7973889,4.5834,0.122150004,6.4322824,-0.019003611,0.25119755,0.15355,-0.038847077,1.062385,728.4809347,0.179129103,0.07752985,0.2150346,0.07909245,0.6178011,0.146633501,0.097350776,-0.26773164,0.052891123,0.17357911,0.73635703,9.970589,6.9808025,-0.45648563,0.0955,19.502172,-0.209788238,0.653181886,1.530967134,1.487210038,2.9987266,1.6666666,18.58721309,0.30329073,-0.02654729,0.055588316,157.9776,0.06962495,0.25410873,286,0.237714059,-7.427384139,0.38092452,0.6838983
-0.106293224,3.818353342,5.139103,-41.5054605,-18.10707448,-23.39838602,423.6763183,0.777415664,0.023987865,0.13003008,0.3535,0.83714813,6.007033,0.118149996,6.606401,-0.02562252,0.282314,0.12495,-0.075259589,1.0259552,731.4747689,0.169259899,0.01048182,0.27499998,0.034848485,0.57777774,0.131159501,0.18075427,-0.22026622,0.038901854,0.18925999,0.7325394,-2.2578115,7.211617,-0.46697974,0.0675,20.654781,-0.127484709,0.773859978,1.292223437,1.48599004,2.249271,1.4867842,25.84162933,0.295627783,-0.10352642,0.008375464,270.0,-0.012305534,0.29123127,325,0.17667693,-5.291311539,0.20930235,0.7935897
-0.05993712,2.651446816,2.5499504,-27.06397158,-7.381161578,-19.68281,145.282001,0.627136677,-0.013398433,0.30729166,0.2967,0.6158545,1.623181,0.07275,3.4695258,0.00741046,0.19840722,0.1692,-0.098258572,1.1336832,726.3585371,0.153970251,0.08765602,0.16790338,0.118968196,0.79689413,0.154587498,0.056411266,-0.13726416,0.087321081,0.12762022,0.71898913,3.421491,2.761664,-0.29829276,0.12235,9.279784,-0.454539659,0.375005478,2.666627711,1.547339961,2.167559,1.3378896,26.21384062,0.31305444,0.11213813,0.044393744,328.80228,0.003033368,0.10570972,396,0.268128455,-12.30164843,0.5348288,0.725641
-0.08632903,3.049020012,3.4733243,-31.51064452,-12.53469705,-18.97594746,237.8577527,0.724781829,0.00156202,0.20328511,0.34445,0.7740944,3.934506,0.09190002,4.5071387,-0.03688989,0.21643652,0.15415,-0.065380913,1.0724074,730.1918733,0.161342115,0.001539423,0.25580448,0.08149229,0.72834414,0.140649504,0.17988345,-0.15050374,0.05817733,0.22971742,0.68170303,-4.4601717,3.0402925,-0.39124545,0.08485,9.163027,-0.204415064,0.660557112,1.513873641,1.402830023,4.3289237,1.2579688,32.32427383,0.299509603,0.04394002,0.001056007,328.80243,-0.036725167,0.19294807,407,0.196569161,-6.441250408,0.4609929,0.683657
-0.09073735,2.629796833,3.2799242,-35.06749351,-15.38673778,-19.68075574,302.8226278,0.748674364,-0.013806095,0.14739461,0.34745,0.86845344,10.0500345,0.1002,7.215699,-0.08872901,0.17200251,0.1611,0.055958856,1.1024128,729.5662262,0.160822049,0.010725205,0.22393163,0.12220382,0.6263158,0.136720001,0.18053927,-0.33967215,0.044650971,0.35349464,0.70565474,8.218746,8.165068,-0.5237645,0.0855,23.902422,-0.122450096,0.781816409,1.279072668,1.442720005,1.8543341,1.6981133,22.39843522,0.296678598,-0.047825426,0.007818284,180.0,-0.016836919,0.3121387,361,0.210788234,-4.29401796,0.4414536,0.44911295
-0.12653716,4.107664427,5.672982,-41.5981883,-16.67866986,-24.91951844,415.6244211,0.821415937,0.033583561,0.1005594,0.36855,0.87700003,8.30492,0.14735001,7.8501267,-0.05144692,0.29762456,0.11995,-0.056186354,1.0150462,732.1428582,0.187302758,0.040384885,0.29430807,0.02280202,0.50508475,0.132908002,0.22897446,-0.2680562,0.031189006,0.21090616,0.74624956,-1.6540884,9.540915,-0.52124286,0.059,25.415329,-0.198105949,0.669301451,1.494095072,1.478490004,0.92740995,1.562914,25.36422058,0.291916214,-0.21916859,0.034444757,180.0,0.018586364,0.37394956,545,0.167397651,-8.240848585,0.14505282,0.82550335
-0.15119444,4.676396309,6.1489964,-40.45078818,-18.65103489,-21.79975329,406.5879593,0.861278062,0.048351181,0.0919172,0.4037,0.89294463,9.541016,0.15970002,7.5542984,-0.04301078,0.30199608,0.1161,-0.097040234,1.0077652,732.5259484,0.201018415,0.03136551,0.33218586,0.011987004,0.48501876,0.139545505,0.29889727,-0.21884815,0.029375742,0.23817432,0.7502696,-1.2587721,8.083058,-0.5136897,0.0534,19.918821,-0.077840718,0.855561742,1.168822717,1.444220033,1.4573997,1.4316353,28.00668766,0.289617565,-0.24786782,0.027601939,230.4862,0.005201934,0.38406658,582,0.156859914,-3.148718393,0.12608698,0.88610035
-0.107859954,3.607624623,4.7806,-40.97961138,-18.01908051,-22.96053087,413.7276543,0.781728152,0.018795053,0.1306007,0.3603,0.8484651,6.834171,0.11645,6.654234,-0.049552668,0.25825316,0.13145,-0.052482065,1.0355548,730.3528974,0.169951646,0.02176362,0.2657679,0.04698695,0.58146274,0.133003498,0.20156044,-0.2454063,0.039104401,0.22872342,0.7300404,-2.842976,7.162762,-0.47987616,0.06905,20.248093,-0.120583144,0.784785012,1.274234324,1.474290043,2.169652,1.4945887,25.62975933,0.294674246,-0.09554632,0.017326916,148.71103,-0.018179333,0.31013745,406,0.179942742,-4.941450365,0.28995988,0.72229135
-0.100123204,3.123893966,4.0949745,-30.70551058,-13.62328137,-17.0822292,232.7160149,0.77487294,0.005381006,0.13629821,0.34525,0.8395552,6.5614285,0.115300015,6.0817633,-0.025784379,0.2659477,0.1434,0.003769178,1.0290444,728.511713,0.16816846,0.043634407,0.26930737,0.038560968,0.50063777,0.130710504,0.21514118,-0.27097765,0.039583983,0.21957502,0.70189834,-2.1049378,8.364222,-0.50353867,0.0784,24.076632,-0.11264909,0.797511918,1.253899757,1.420179981,3.8716862,1.655755,17.61689892,0.298604458,-0.08474267,0.034775484,196.9085,0.006227369,0.3555008,445,0.222596071,-3.458947826,0.21705426,0.7719745
-0.07099767,2.596455711,3.543461,-35.86373545,-14.71806134,-21.14567411,311.2233286,0.70606161,-0.016797002,0.15657896,0.30655,0.8089854,5.3549595,0.098299995,6.399971,-0.13180035,0.24562992,0.14635,0.039269884,1.0608661,730.4520677,0.148860195,0.023647046,0.18382202,0.0758386,0.61627907,0.122873996,0.12087914,-0.35892257,0.043094702,0.19447932,0.739877,155.00505,8.088506,-0.5091518,0.0774,26.606928,-0.179223182,0.696031787,1.436715993,1.574770054,1.1241901,1.6260504,22.97800695,0.294545398,-0.06362772,0.017232694,90.0,-0.008318401,0.3580081,291,0.193321504,-6.427612773,0.31859016,0.672956
-0.17245935,4.790825615,5.8018975,-34.98519459,-14.6959009,-20.28929369,298.1694494,0.886866084,0.052195756,0.095914125,0.4268,0.89563507,10.363106,0.17500001,7.239228,-0.026785685,0.27947882,0.1233,-0.117730146,1.0123655,733.1942017,0.217618756,0.030814165,0.32189763,0.019364838,0.48123434,0.149605001,0.3225464,-0.20706107,0.032288013,0.2706422,0.75651294,-1.3937011,7.386822,-0.49590537,0.05995,17.05176,-0.159878853,0.724318013,1.380609044,1.424159968,11.472228,1.44284,24.57913133,0.290924621,-0.21309966,0.026966147,343.16837,0.014995288,0.37350702,606,0.176878479,-5.593392794,0.001736108,0.8266897
-0.071787104,2.537435845,2.8983657,-30.34310721,-13.75394583,-16.58916137,228.1664269,0.688846843,-0.018316681,0.21310434,0.3247,0.7823129,5.06376,0.06559999,4.9726887,-0.040337693,0.18049748,0.1645,-0.018490735,1.1339359,726.2269644,0.143765794,0.007844832,0.19462599,0.13102895,0.69403714,0.140433998,0.13945575,-0.24676783,0.060565559,0.27134722,0.70869565,7.1499944,5.150202,-0.4211663,0.1023,16.38105,-0.093438537,0.829092292,1.206138338,1.496900016,1.8543341,1.5268657,22.52411432,0.303938999,0.06417315,0.004954416,180.0,-0.03172162,0.21935128,397,0.239526085,-2.83521554,0.48070908,0.5408451
-0.13784155,4.567585418,5.9356775,-39.65754653,-17.32946847,-22.32807806,386.9337247,0.833014668,0.043002025,0.10630376,0.3967,0.8696591,7.6991987,0.14810002,7.646032,-0.04439918,0.29223666,0.1176,-0.116833767,1.0182687,734.2672424,0.192917113,0.000382,0.2944414,0.026931843,0.57374257,0.139675004,0.2152642,-0.21516585,0.034561081,0.20787747,0.75843775,-1.8387095,7.10429,-0.47924528,0.05865,18.241854,-0.126044348,0.776128981,1.288445638,1.488519959,3.8715441,1.4166666,30.744638,0.291055064,-0.17900026,0.000321,163.09846,-0.018275728,0.31150892,442,0.154860394,-4.998609587,0.08987852,0.80683506
-0.09677791,2.707383715,3.2307363,-34.13073774,-14.51572486,-19.61501288,284.72613,0.768608586,-0.009674613,0.15625,0.35135,0.82857144,6.2905455,0.09955001,5.6436367,-0.06358382,0.23266745,0.1647,0.035086209,1.0510708,727.7479096,0.164848254,0.024437139,0.26061997,0.061398305,0.5702528,0.137845,0.20879121,-0.27440634,0.046426465,0.25,0.6757915,-3.3846157,6.424029,-0.49931726,0.08505,18.250082,-0.149404565,0.74003137,1.351294067,1.351940021,7.849962,1.5463637,19.576949,0.297790085,-0.01755001,0.01851853,34.726112,0.001849975,0.33149552,559,0.223655194,-5.099288019,0.26549253,0.68041235
-0.11206047,3.223850449,4.1732736,-36.89861327,-16.59475688,-20.30385638,336.9375604,0.797669497,0.00926449,0.12518854,0.3645,0.8621218,7.7772818,0.12645002,6.693081,-0.0938018,0.25020212,0.1446,0.009110969,1.0344669,730.6189281,0.177506662,0.03043668,0.2734478,0.047229216,0.5596196,0.134932503,0.23489635,-0.28755364,0.037753521,0.25671026,0.7089631,-2.5202696,7.2752266,-0.5201051,0.06835,19.95126,-0.100521379,0.817320442,1.223510325,1.407919994,2.2518435,1.4972618,24.53949319,0.292402723,-0.11119759,0.024657564,90.0,0.000412,0.36645964,411,0.182373892,-3.709099503,0.2114014,0.7058824
-0.095224865,2.946659859,3.3961394,-32.59623463,-13.43870863,-19.157526,257.45241,0.742522211,-0.002833319,0.18082349,0.3628,0.78882307,4.534114,0.10839999,5.5830917,-0.06642544,0.22538085,0.15935,-0.039294891,1.078901,731.2971049,0.171841891,0.014302297,0.2140952,0.093763076,0.7021041,0.146105998,0.12679422,-0.24314556,0.056699206,0.21001923,0.72143745,36.333218,4.8493705,-0.43461624,0.0903,13.963059,-0.17544411,0.701484557,1.425548133,1.469870096,2.7802885,1.4378982,26.88157379,0.298103134,0.012387262,0.009886589,0.0,-0.042723287,0.23866707,469,0.21107981,-5.718817365,0.1601098,0.6466877
-0.17883836,4.239016978,5.2111893,-37.40451109,-14.644459,-22.76005209,333.3086497,0.900392793,0.044350334,0.08645176,0.4504,0.9301643,19.642614,0.17320001,7.992942,-0.056467764,0.20810671,0.13395,-0.033473934,1.0250539,733.3020109,0.217998106,0.01317344,0.3401701,0.038646452,0.4499151,0.150480499,0.42212608,-0.26462126,0.028463866,0.40992647,0.73416734,-1.8818566,9.09769,-0.55484617,0.0589,20.508768,-0.216968297,0.643428185,1.554175001,1.346790037,1.1231765,1.5358539,23.83270511,0.28905854,-0.25795722,0.01168824,270.0,-0.015097682,0.42671713,217,0.180678522,-8.115593083,0.22119817,0.6056604
-0.10932746,3.87173115,5.3754654,-39.67481101,-17.26842719,-22.40638381,386.9230076,0.785809026,0.026191507,0.117638715,0.35945,0.8650258,7.7295713,0.12459999,7.300879,-0.058271408,0.26128381,0.12175,-0.061096991,1.0318863,731.8583999,0.171611146,0.01834616,0.28563887,0.04434687,0.5913621,0.129513998,0.21257928,-0.24014662,0.034812414,0.23823752,0.7337926,-2.7264948,7.5141554,-0.4920343,0.0602,21.325829,-0.129501729,0.770692287,1.297534718,1.483350006,5.005167,1.4523522,30.65935588,0.292300341,-0.14728014,0.014979112,137.67525,-0.019752443,0.31041163,404,0.155657579,-5.13795662,0.29219598,0.71629214
-0.118308134,3.243803874,3.7701802,-36.94205807,-15.13027148,-21.81178659,330.0182526,0.794950724,0.008186394,0.15082097,0.4062,0.82724416,6.0898232,0.12005001,6.0715404,-0.07391676,0.24145432,0.1558,-0.03815217,1.0505455,732.3350396,0.18271011,-0.01444042,0.24341579,0.063871086,0.6379205,0.147975504,0.17990328,-0.24942341,0.049116918,0.22935778,0.7218422,-4.4270854,5.3268466,-0.46462986,0.08175,14.107115,-0.180864723,0.693674102,1.441599156,1.42116003,1.12456,1.4354697,25.23020236,0.294334583,-0.023968892,-0.010935741,90.0,-0.07040861,0.29023477,348,0.202125493,-6.681515111,0.35103628,0.68456376
-0.17684872,3.992947247,4.4635124,-34.86757272,-14.58151208,-20.28606064,295.8014383,0.887804266,0.034283229,0.11183325,0.4264,0.9101027,14.391622,0.1613,6.890089,-0.015269534,0.18987492,0.14915,-0.064355068,1.0427958,729.8263708,0.217789055,0.047870845,0.29358196,0.061249558,0.48670882,0.158855503,0.3689986,-0.24019796,0.038338024,0.40761635,0.73652464,-2.5240178,7.381853,-0.49861845,0.079,16.543821,-0.163606128,0.718794661,1.391217901,1.352830014,0.0,1.5831665,18.36744886,0.295549076,-0.1121942,0.04027512,0.0,0.04643529,0.3586322,207,0.229356843,-5.704548552,0.5519677,0.54616386
-0.067023605,2.465285043,2.7633104,-29.37027624,-11.92441234,-17.44586391,208.0316748,0.656146183,-0.012695297,0.22684431,0.3267,0.75177914,3.762697,0.073400006,5.5198607,-0.08594956,0.17478794,0.1663,-0.014874319,1.1988198,732.9158052,0.147753704,-0.04156274,0.22369389,0.1869398,0.9842342,0.148672001,0.042828664,-0.20365089,0.069310314,0.23104054,0.67001355,1.4886361,3.0653868,-0.40872514,0.0888,9.962257,-0.18799454,0.683509421,1.463037625,1.42525999,6.464861,1.2722063,587.4984239,0.298440781,0.06388451,-0.023174569,180.0,-0.05815731,0.09383101,569,0.175161552,-5.52145157,0.5081967,0.49885586
-0.100047275,2.755285597,3.4699893,-37.88550794,-16.57601944,-21.3094885,353.2264957,0.773561764,-0.009127492,0.13476479,0.3469,0.83941793,6.7130437,0.1187,7.2492166,-0.10169493,0.24984756,0.15885,0.057092714,1.0510819,729.5525819,0.171996847,0.04072317,0.22380586,0.06673751,0.567255,0.137077998,0.14297123,-0.35735938,0.042432927,0.21374045,0.7179954,-15.272743,8.791506,-0.53812635,0.08215,24.838272,-0.124941417,0.777870358,1.285561264,1.45077,6.9706626,1.7222222,19.69636698,0.295367148,-0.08576678,0.0312477,105.35498,0.020322882,0.36749238,393,0.214823999,-4.733469059,0.29085872,0.6630901
-0.12314482,4.291937527,5.868489,-38.50904471,-16.46219651,-22.0468482,362.9395476,0.812733488,0.036033422,0.10749053,0.3646,0.85922575,6.4552827,0.14635,7.3371983,-0.05254513,0.31736663,0.11665,-0.090716296,1.0098981,733.2006032,0.186226998,0.030660966,0.29073307,0.014992172,0.54332757,0.132516502,0.20332989,-0.2344728,0.033401023,0.17343171,0.75115424,-1.3988101,7.8262115,-0.49168798,0.0577,21.163363,-0.145021818,0.746691607,1.33924098,1.497829971,3.365627,1.4515724,28.32203011,0.291713657,-0.19170724,0.02586864,270.0,0.014262201,0.34311154,408,0.157290012,-5.584651685,0.094240874,0.8931419
-0.045553066,1.784193346,1.7635955,-31.90704449,-13.31705703,-18.58998747,247.5639232,0.657700915,-0.054712991,0.23762031,0.2901,0.7434411,4.1489186,0.06305,4.003863,-0.04957475,0.19549426,0.19,0.09019783,1.101967,722.9854355,0.135229002,0.028501285,0.20063192,0.10125729,0.56394583,0.1284645,0.1670009,-0.3014403,0.059306471,0.23510687,0.6363636,-7.833321,5.997728,-0.4734393,0.11455,20.989424,-0.165259131,0.716356428,1.395953132,1.402999979,4.848569,1.6870397,11.51071211,0.307763367,0.06228027,0.01799075,112.43714,-0.014994851,0.32391417,503,0.301128188,-5.27293044,0.32512817,0.6509288
-0.0907392,2.990104309,4.0417314,-39.28174853,-16.91111137,-22.37063717,378.3123365,0.755423689,0.000305,0.13798799,0.3351,0.84461987,7.2979064,0.09865001,6.292832,-0.0459057,0.24749601,0.14195,0.018615006,1.04043,728.1573534,0.155519155,0.020872662,0.25480664,0.0505654,0.5188557,0.126526502,0.21027216,-0.29443377,0.038687703,0.24189189,0.7048509,-2.9586775,8.758884,-0.51091003,0.0769,26.302956,-0.138983777,0.755951261,1.322836606,1.451890001,2.1680236,1.6735582,18.95925963,0.297799919,-0.0780004,0.016405946,148.78197,-0.006266759,0.3574879,561,0.213180659,-5.459525798,0.20543808,0.7030075
-0.16016306,3.784354348,3.900334,-34.273488,-14.67443317,-19.59905483,287.6050203,0.839705902,0.026712339,0.14757708,0.42105,0.8258017,5.615552,0.15055001,6.717568,-0.023243811,0.24115436,0.1608,-0.09864907,1.0596144,731.6118419,0.215047357,0.035388056,0.23763709,0.07818344,0.6673718,0.171145506,0.13728406,-0.21757838,0.05693931,0.21469463,0.74951833,-40.909554,5.1345053,-0.43283582,0.09455,11.904718,-0.143686037,0.748731676,1.335591951,1.414660051,1.4558039,1.4854674,23.90676224,0.298525983,-0.008055991,0.02635494,309.56564,0.024343906,0.22170828,298,0.226964936,-4.924621654,0.33899206,0.6521394
-0.11738635,3.743738963,4.885183,-36.03142299,-13.04158538,-22.9898376,299.82393,0.798859063,0.023945273,0.12413135,0.37045,0.8535169,7.0400605,0.1329,6.9859786,-0.036700502,0.26567188,0.1314,-0.057292198,1.032066,731.9414163,0.181363351,0.024842424,0.27852103,0.04486222,0.5732947,0.136580003,0.19815868,-0.23893069,0.038626643,0.22199868,0.7300801,-2.7355387,7.440108,-0.48516533,0.0689,20.275536,-0.276099343,0.567276099,1.762810037,1.453779995,3.4908745,1.5126234,25.01602384,0.294743586,-0.11874912,0.020013906,285.38843,-0.009447928,0.30488342,440,0.180936612,-9.948252222,0.21072799,0.7341772
-0.07622537,2.551078855,3.2988036,-36.55433121,-14.73214876,-21.82218245,321.4876382,0.714892461,-0.014886245,0.15984838,0.31345,0.8171642,6.129604,0.09479998,6.688651,-0.050306115,0.22035311,0.15485,0.048952857,1.0847781,728.6787984,0.151779637,0.029374823,0.22169627,0.10033822,0.60650223,0.130387495,0.1116807,-0.32194304,0.046553168,0.22741057,0.69845736,5.357143,8.552083,-0.50742275,0.0892,27.016533,-0.193958785,0.675099697,1.4812627,1.46896995,3.576247,1.7628458,19.10626661,0.301389438,-0.041046426,0.020799734,219.01038,0.009889864,0.29165304,545,0.223544088,-7.090033685,0.3349784,0.58872455
